id,enter,total_agents,exit_south,exit_east,exit_north,exit_west
390,250,51,-1,-1,282,-1
361,231,51,-1,-1,282,-1
394,253,51,-1,-1,282,-1
381,243,51,-1,-1,282,-1
365,233,51,-1,-1,283,-1
360,228,51,-1,-1,283,-1
351,219,51,-1,-1,283,-1
355,221,51,-1,-1,285,-1
410,267,51,-1,-1,285,-1
380,243,51,-1,-1,285,-1
420,278,51,-1,-1,287,-1
383,248,51,-1,-1,287,-1
385,248,51,-1,-1,287,-1
374,238,51,-1,-1,287,-1
433,285,51,-1,-1,289,-1
384,248,51,-1,-1,290,-1
427,282,51,-1,-1,290,-1
406,262,51,-1,-1,292,-1
357,223,51,-1,-1,293,-1
398,255,51,-1,-1,294,-1
370,237,51,-1,-1,294,-1
443,292,51,-1,-1,294,-1
366,234,51,-1,-1,294,-1
347,215,51,-1,-1,294,-1
422,280,51,-1,-1,295,-1
448,294,51,-1,-1,296,-1
451,296,51,-1,-1,297,-1
375,239,51,-1,-1,297,-1
371,237,51,-1,-1,298,-1
408,266,51,-1,-1,298,-1
402,258,51,-1,-1,299,-1
424,280,51,-1,-1,300,-1
413,271,51,-1,-1,301,-1
397,255,51,-1,-1,301,-1
434,285,51,-1,-1,303,-1
446,294,51,-1,-1,303,-1
387,249,51,-1,-1,303,-1
396,254,51,-1,-1,306,-1
418,277,51,-1,-1,307,-1
431,283,51,-1,-1,308,-1
423,280,51,-1,-1,309,-1
432,283,51,-1,-1,310,-1
437,287,51,-1,-1,310,-1
417,275,51,-1,-1,310,-1
444,293,51,-1,-1,311,-1
393,251,51,-1,-1,311,-1
405,261,51,-1,-1,311,-1
395,254,51,-1,-1,312,-1
364,233,51,-1,-1,312,-1
426,282,51,-1,-1,313,-1
429,282,51,-1,-1,313,-1
372,237,51,-1,-1,314,-1
382,244,51,-1,-1,315,-1
377,242,51,-1,-1,317,-1
463,306,51,-1,-1,318,-1
409,267,51,-1,-1,319,-1
421,280,51,-1,-1,319,-1
442,290,51,-1,-1,320,-1
461,303,51,-1,-1,321,-1
447,294,51,-1,-1,322,-1
452,297,51,-1,-1,322,-1
485,322,51,-1,-1,322,-1
416,274,51,-1,-1,322,-1
474,312,51,-1,-1,323,-1
457,300,51,-1,-1,323,-1
449,294,51,-1,-1,324,-1
392,251,51,-1,-1,324,-1
436,287,51,-1,-1,324,-1
472,311,51,-1,-1,328,-1
404,259,51,-1,-1,328,-1
482,319,51,-1,-1,328,-1
428,282,51,-1,-1,330,-1
441,290,51,-1,-1,330,-1
464,307,51,-1,-1,330,-1
459,301,51,-1,-1,331,-1
419,277,51,-1,-1,332,-1
455,298,51,-1,-1,332,-1
414,271,51,-1,-1,333,-1
462,303,51,-1,-1,334,-1
465,308,51,-1,-1,335,-1
496,328,51,-1,-1,335,-1
440,289,51,-1,-1,335,-1
435,285,51,-1,-1,335,-1
453,297,51,-1,-1,336,-1
502,332,51,-1,-1,336,-1
450,295,51,-1,-1,337,-1
467,310,51,-1,-1,337,-1
484,321,51,-1,-1,337,-1
493,324,51,-1,-1,337,-1
466,309,51,-1,-1,337,-1
412,269,51,-1,-1,338,-1
486,322,51,-1,-1,339,-1
468,310,51,-1,-1,341,-1
508,335,51,-1,-1,344,-1
505,335,51,-1,-1,344,-1
504,334,51,-1,-1,344,-1
425,281,51,-1,-1,344,-1
520,344,51,-1,-1,346,-1
517,339,51,-1,-1,348,-1
430,283,51,-1,-1,348,-1
438,287,51,-1,-1,349,-1
469,310,51,-1,-1,353,-1
473,312,51,-1,-1,354,-1
456,299,51,-1,-1,355,-1
495,328,51,-1,-1,356,-1
458,301,51,-1,-1,359,-1
445,294,51,-1,-1,360,-1
487,322,51,-1,-1,361,-1
475,313,51,-1,-1,362,-1
492,324,51,-1,-1,363,-1
477,314,51,-1,-1,363,-1
491,324,51,-1,-1,366,-1
500,331,51,-1,-1,367,-1
499,330,51,-1,-1,367,-1
498,330,51,-1,-1,367,-1
454,298,51,-1,-1,369,-1
483,320,51,-1,-1,369,-1
481,319,51,-1,-1,370,-1
478,315,51,-1,-1,370,-1
497,330,51,-1,-1,371,-1
476,313,51,-1,-1,373,-1
479,317,51,-1,-1,373,-1
523,346,51,-1,-1,374,-1
546,373,51,-1,-1,375,-1
527,353,51,-1,-1,376,-1
531,359,51,-1,-1,378,-1
545,371,51,-1,-1,379,-1
528,354,51,-1,-1,380,-1
460,303,51,-1,-1,380,-1
550,376,51,-1,-1,381,-1
506,335,51,-1,-1,381,-1
519,344,51,-1,-1,381,-1
503,333,51,-1,-1,382,-1
536,363,51,-1,-1,382,-1
470,311,51,-1,-1,383,-1
439,287,51,-1,-1,383,-1
512,337,51,-1,-1,385,-1
559,382,51,-1,-1,385,-1
544,370,51,-1,-1,386,-1
516,338,51,-1,-1,386,-1
510,336,51,-1,-1,390,-1
471,311,51,-1,-1,391,-1
533,361,51,-1,-1,392,-1
490,323,51,-1,-1,392,-1
534,362,51,-1,-1,392,-1
489,323,51,-1,-1,394,-1
501,332,51,-1,-1,395,-1
526,349,51,-1,-1,395,-1
539,367,51,-1,-1,396,-1
556,381,51,-1,-1,397,-1
507,335,51,-1,-1,398,-1
488,322,51,-1,-1,398,-1
530,356,51,-1,-1,400,-1
513,337,51,-1,-1,401,-1
509,336,51,-1,-1,402,-1
538,367,51,-1,-1,402,-1
537,366,51,-1,-1,403,-1
552,379,51,-1,-1,405,-1
579,401,51,-1,-1,405,-1
529,355,51,-1,-1,405,-1
511,337,51,-1,-1,406,-1
568,392,51,-1,-1,408,-1
561,383,51,-1,-1,409,-1
569,392,51,-1,-1,412,-1
494,328,51,-1,-1,413,-1
515,337,51,-1,-1,415,-1
581,402,51,-1,-1,416,-1
547,373,51,-1,-1,416,-1
524,348,51,-1,-1,416,-1
480,318,51,-1,-1,416,-1
543,370,51,-1,-1,418,-1
583,405,51,-1,-1,419,-1
521,344,51,-1,-1,420,-1
535,363,51,-1,-1,420,-1
541,369,51,-1,-1,421,-1
532,360,51,-1,-1,421,-1
597,419,51,-1,-1,421,-1
514,337,51,-1,-1,422,-1
540,367,51,-1,-1,423,-1
542,369,51,-1,-1,424,-1
592,416,51,-1,-1,424,-1
548,374,51,-1,-1,425,-1
566,390,51,-1,-1,426,-1
589,412,51,-1,-1,428,-1
588,409,51,-1,-1,431,-1
560,383,51,-1,-1,431,-1
518,341,51,-1,-1,432,-1
564,386,51,-1,-1,433,-1
522,344,51,-1,-1,433,-1
555,381,51,-1,-1,434,-1
554,380,51,-1,-1,434,-1
594,416,51,-1,-1,435,-1
584,405,51,-1,-1,436,-1
610,431,51,-1,-1,436,-1
525,348,51,-1,-1,436,-1
575,397,51,-1,-1,437,-1
558,382,51,-1,-1,437,-1
585,405,51,-1,-1,439,-1
621,437,51,-1,-1,440,-1
570,392,51,-1,-1,442,-1
565,386,51,-1,-1,443,-1
553,380,51,-1,-1,444,-1
590,413,51,-1,-1,444,-1
572,395,51,-1,-1,444,-1
593,416,51,-1,-1,445,-1
563,385,51,-1,-1,446,-1
591,415,51,-1,-1,447,-1
607,425,51,-1,-1,448,-1
571,394,51,-1,-1,449,-1
629,444,51,-1,-1,449,-1
602,421,51,-1,-1,450,-1
587,408,51,-1,-1,450,-1
582,403,51,-1,-1,451,-1
628,444,51,-1,-1,451,-1
557,381,51,-1,-1,452,-1
623,439,51,-1,-1,452,-1
574,396,51,-1,-1,455,-1
562,385,51,-1,-1,456,-1
595,416,51,-1,-1,457,-1
624,440,51,-1,-1,460,-1
612,432,51,-1,-1,463,-1
549,375,51,-1,-1,463,-1
586,406,51,-1,-1,464,-1
600,421,51,-1,-1,466,-1
611,431,51,-1,-1,466,-1
551,378,51,-1,-1,467,-1
606,424,51,-1,-1,467,-1
622,437,51,-1,-1,469,-1
609,428,51,-1,-1,470,-1
614,433,51,-1,-1,470,-1
655,470,51,-1,-1,471,-1
617,435,51,-1,-1,471,-1
636,450,51,-1,-1,471,-1
578,400,51,-1,-1,472,-1
656,471,51,-1,-1,473,-1
576,398,51,-1,-1,473,-1
620,436,51,-1,-1,474,-1
630,445,51,-1,-1,474,-1
635,449,51,-1,-1,477,-1
580,402,51,-1,-1,477,-1
573,395,51,-1,-1,478,-1
577,398,51,-1,-1,479,-1
603,422,51,-1,-1,479,-1
640,452,51,-1,-1,479,-1
596,418,51,-1,-1,479,-1
567,391,51,-1,-1,480,-1
625,442,51,-1,-1,481,-1
619,436,51,-1,-1,481,-1
604,423,51,-1,-1,482,-1
665,477,51,-1,-1,482,-1
616,434,51,-1,-1,483,-1
605,424,51,-1,-1,483,-1
