id,enter,total_agents,exit_south,exit_east,exit_north,exit_west
401,68,106,-1,-1,116,-1
373,58,106,-1,-1,117,-1
421,77,106,-1,-1,118,-1
507,109,106,-1,-1,118,-1
473,98,106,-1,-1,118,-1
396,64,106,-1,-1,119,-1
495,105,106,-1,-1,119,-1
390,63,106,-1,-1,119,-1
467,97,106,-1,-1,119,-1
414,74,106,-1,-1,120,-1
389,63,106,-1,-1,120,-1
460,94,106,-1,-1,120,-1
412,74,106,-1,-1,120,-1
448,89,106,-1,-1,121,-1
469,98,106,-1,-1,121,-1
533,121,106,-1,-1,121,-1
416,76,106,-1,-1,121,-1
453,90,106,-1,-1,122,-1
481,102,106,-1,-1,123,-1
430,81,106,-1,-1,124,-1
408,73,106,-1,-1,124,-1
306,33,106,-1,-1,125,-1
468,97,106,-1,-1,125,-1
346,50,106,-1,-1,125,-1
419,76,106,-1,-1,125,-1
521,117,106,-1,-1,125,-1
327,42,106,-1,-1,126,-1
475,99,106,-1,-1,126,-1
543,125,106,-1,-1,126,-1
423,78,106,-1,-1,129,-1
426,80,106,-1,-1,129,-1
377,58,106,-1,-1,129,-1
462,94,106,-1,-1,130,-1
367,57,106,-1,-1,130,-1
484,103,106,-1,-1,130,-1
458,92,106,-1,-1,131,-1
522,118,106,-1,-1,131,-1
472,98,106,-1,-1,131,-1
388,63,106,-1,-1,132,-1
479,101,106,-1,-1,132,-1
486,103,106,-1,-1,132,-1
546,126,106,-1,-1,133,-1
464,96,106,-1,-1,133,-1
512,111,106,-1,-1,133,-1
440,86,106,-1,-1,134,-1
482,103,106,-1,-1,134,-1
514,111,106,-1,-1,134,-1
457,92,106,-1,-1,135,-1
415,75,106,-1,-1,135,-1
420,77,106,-1,-1,135,-1
456,91,106,-1,-1,135,-1
487,104,106,-1,-1,136,-1
417,76,106,-1,-1,136,-1
503,108,106,-1,-1,136,-1
545,125,106,-1,-1,137,-1
447,88,106,-1,-1,138,-1
436,83,106,-1,-1,139,-1
555,131,106,-1,-1,140,-1
516,112,106,-1,-1,141,-1
465,96,106,-1,-1,141,-1
562,133,106,-1,-1,141,-1
400,68,106,-1,-1,141,-1
438,84,106,-1,-1,141,-1
552,130,106,-1,-1,143,-1
498,107,106,-1,-1,143,-1
493,105,106,-1,-1,144,-1
369,57,106,-1,-1,144,-1
461,94,106,-1,-1,145,-1
548,126,106,-1,-1,145,-1
424,78,106,-1,-1,145,-1
450,89,106,-1,-1,145,-1
524,118,106,-1,-1,145,-1
444,87,106,-1,-1,146,-1
452,90,106,-1,-1,147,-1
490,104,106,-1,-1,148,-1
411,74,106,-1,-1,148,-1
534,121,106,-1,-1,150,-1
370,57,106,-1,-1,150,-1
446,88,106,-1,-1,150,-1
471,98,106,-1,-1,150,-1
459,93,106,-1,-1,151,-1
505,108,106,-1,-1,151,-1
596,150,106,-1,-1,151,-1
576,139,106,-1,-1,152,-1
551,129,106,-1,-1,153,-1
517,114,106,-1,-1,154,-1
445,88,106,-1,-1,154,-1
501,107,106,-1,-1,154,-1
530,120,106,-1,-1,155,-1
455,90,106,-1,-1,157,-1
527,119,106,-1,-1,159,-1
554,130,106,-1,-1,159,-1
586,144,106,-1,-1,160,-1
531,120,106,-1,-1,160,-1
608,155,106,-1,-1,160,-1
529,120,106,-1,-1,160,-1
509,109,106,-1,-1,160,-1
